project name,SHA,compile,NIO flaky tests,total tests,successful tests,failed tests,skipped tests,time (minutes)
github.com/openhab/openhab-addons:org.openhab.binding.freeboxos,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,50
github.com/openhab/openhab-addons:org.openhab.binding.freecurrency,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,50
github.com/openhab/openhab-addons:org.openhab.binding.fronius,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,50
github.com/openhab/openhab-addons:org.openhab.binding.fsinternetradio,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,51
github.com/openhab/openhab-addons:org.openhab.binding.ftpupload,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,51
github.com/openhab/openhab-addons:org.openhab.binding.gardena,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,51
github.com/openhab/openhab-addons:org.openhab.binding.gce,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,52
github.com/openhab/openhab-addons:org.openhab.binding.generacmobilelink,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,52
github.com/openhab/openhab-addons:org.openhab.transform.map,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,53
github.com/openhab/openhab-addons:org.openhab.binding.globalcache,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,53
github.com/openhab/openhab-addons:org.openhab.binding.goecharger,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,53
github.com/openhab/openhab-addons:org.openhab.binding.govee,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,54
github.com/openhab/openhab-addons:org.openhab.binding.gpio,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,54
github.com/openhab/openhab-addons:org.openhab.binding.gpstracker,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,54
github.com/openhab/openhab-addons:org.openhab.binding.gree,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,55
github.com/openhab/openhab-addons:org.openhab.binding.groheondus,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,55
github.com/openhab/openhab-addons:org.openhab.binding.groupepsa,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,55
github.com/openhab/openhab-addons:org.openhab.binding.growatt,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,56
github.com/openhab/openhab-addons:org.openhab.binding.guntamatic,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,56
github.com/openhab/openhab-addons:org.openhab.binding.haassohnpelletstove,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,56
github.com/openhab/openhab-addons:org.openhab.binding.harmonyhub,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,57
github.com/openhab/openhab-addons:org.openhab.binding.haywardomnilogic,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,57
github.com/openhab/openhab-addons:org.openhab.binding.hccrubbishcollection,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,58
github.com/openhab/openhab-addons:org.openhab.binding.hdanywhere,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,58
github.com/openhab/openhab-addons:org.openhab.binding.hdpowerview,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,58
github.com/openhab/openhab-addons:org.openhab.binding.helios,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,59
github.com/openhab/openhab-addons:org.openhab.binding.heliosventilation,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,59
github.com/openhab/openhab-addons:org.openhab.binding.heos,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,59
github.com/openhab/openhab-addons:org.openhab.binding.herzborg,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,60
github.com/openhab/openhab-addons:org.openhab.binding.homeconnect,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,60
github.com/openhab/openhab-addons:org.openhab.binding.homematic,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,60
github.com/openhab/openhab-addons:org.openhab.binding.homewizard,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,61
github.com/openhab/openhab-addons:org.openhab.binding.hpprinter,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,61
github.com/openhab/openhab-addons:org.openhab.binding.http,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,62
github.com/openhab/openhab-addons:org.openhab.binding.hue,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,62
github.com/openhab/openhab-addons:org.openhab.binding.hydrawise,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,62
github.com/openhab/openhab-addons:org.openhab.binding.hyperion,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,63
github.com/openhab/openhab-addons:org.openhab.binding.iammeter,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,63
github.com/openhab/openhab-addons:org.openhab.binding.iaqualink,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,63
github.com/openhab/openhab-addons:org.openhab.binding.icalendar,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,64
github.com/openhab/openhab-addons:org.openhab.binding.icloud,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,64
github.com/openhab/openhab-addons:org.openhab.binding.ihc,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,64
github.com/openhab/openhab-addons:org.openhab.binding.insteon,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,65
github.com/openhab/openhab-addons:org.openhab.binding.intesis,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,65
github.com/openhab/openhab-addons:org.openhab.binding.ipcamera,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,66
github.com/openhab/openhab-addons:org.openhab.binding.ipobserver,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,66
github.com/openhab/openhab-addons:org.openhab.binding.ipp,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,66
github.com/openhab/openhab-addons:org.openhab.binding.irobot,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,67
github.com/openhab/openhab-addons:org.openhab.binding.irtrans,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,67
github.com/openhab/openhab-addons:org.openhab.binding.ism8,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,67
github.com/openhab/openhab-addons:org.openhab.binding.jablotron,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,68
github.com/openhab/openhab-addons:org.openhab.binding.jeelink,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,68
github.com/openhab/openhab-addons:org.openhab.binding.jellyfin,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,68
github.com/openhab/openhab-addons:org.openhab.binding.juicenet,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,69
github.com/openhab/openhab-addons:org.openhab.binding.kaleidescape,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,69
github.com/openhab/openhab-addons:org.openhab.binding.keba,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,69
github.com/openhab/openhab-addons:org.openhab.binding.km200,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,70
github.com/openhab/openhab-addons:org.openhab.binding.knx,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,70
github.com/openhab/openhab-addons:org.openhab.binding.kodi,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,71
github.com/openhab/openhab-addons:org.openhab.binding.konnected,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,71
github.com/openhab/openhab-addons:org.openhab.binding.kostalinverter,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,71
github.com/openhab/openhab-addons:org.openhab.binding.kvv,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,72
github.com/openhab/openhab-addons:org.openhab.binding.lametrictime,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,72
github.com/openhab/openhab-addons:org.openhab.binding.lcn,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,72
github.com/openhab/openhab-addons:org.openhab.binding.leapmotion,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,73
github.com/openhab/openhab-addons:org.openhab.binding.lghombot,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,73
github.com/openhab/openhab-addons:org.openhab.binding.lgtvserial,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,73
github.com/openhab/openhab-addons:org.openhab.binding.lgwebos,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,74
github.com/openhab/openhab-addons:org.openhab.binding.lifx,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,74
github.com/openhab/openhab-addons:org.openhab.binding.linky,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,74
github.com/openhab/openhab-addons:org.openhab.binding.linuxinput,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,75
github.com/openhab/openhab-addons:org.openhab.binding.liquidcheck,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,75
github.com/openhab/openhab-addons:org.openhab.binding.lirc,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,76
github.com/openhab/openhab-addons:org.openhab.binding.livisismarthome,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,76
github.com/openhab/openhab-addons:org.openhab.binding.logreader,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,76
github.com/openhab/openhab-addons:org.openhab.binding.loxone,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,77
github.com/openhab/openhab-addons:org.openhab.binding.lutron,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,77
github.com/openhab/openhab-addons:org.openhab.binding.luxom,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,77
github.com/openhab/openhab-addons:org.openhab.binding.luxtronikheatpump,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,78
github.com/openhab/openhab-addons:org.openhab.binding.magentatv,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,78
github.com/openhab/openhab-addons:org.openhab.binding.mail,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,78
github.com/openhab/openhab-addons:org.openhab.binding.max,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,79
github.com/openhab/openhab-addons:org.openhab.binding.mcd,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,79
github.com/openhab/openhab-addons:org.openhab.binding.mcp23017,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,79
github.com/openhab/openhab-addons:org.openhab.binding.meater,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,80
github.com/openhab/openhab-addons:org.openhab.binding.mecmeter,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,80
github.com/openhab/openhab-addons:org.openhab.binding.melcloud,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,81
github.com/openhab/openhab-addons:org.openhab.binding.mercedesme,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,81
github.com/openhab/openhab-addons:org.openhab.binding.meteoalerte,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,81
github.com/openhab/openhab-addons:org.openhab.binding.meteoblue,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,82
github.com/openhab/openhab-addons:org.openhab.binding.meteostick,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,82
github.com/openhab/openhab-addons:org.openhab.binding.miele,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,82
github.com/openhab/openhab-addons:org.openhab.binding.mielecloud,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,83
github.com/openhab/openhab-addons:org.openhab.binding.mihome,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,83
github.com/openhab/openhab-addons:org.openhab.binding.miio,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,83
github.com/openhab/openhab-addons:org.openhab.binding.mikrotik,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,84
github.com/openhab/openhab-addons:org.openhab.binding.milight,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,84
github.com/openhab/openhab-addons:org.openhab.binding.millheat,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,84
github.com/openhab/openhab-addons:org.openhab.binding.minecraft,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,85
github.com/openhab/openhab-addons:org.openhab.binding.modbus,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,85
github.com/openhab/openhab-addons:org.openhab.binding.modbus.e3dc,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,86
github.com/openhab/openhab-addons:org.openhab.binding.modbus.helioseasycontrols,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,86
github.com/openhab/openhab-addons:org.openhab.binding.modbus.sbc,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,86
github.com/openhab/openhab-addons:org.openhab.binding.modbus.stiebeleltron,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,87
github.com/openhab/openhab-addons:org.openhab.binding.modbus.studer,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,87
github.com/openhab/openhab-addons:org.openhab.binding.modbus.sungrow,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,87
github.com/openhab/openhab-addons:org.openhab.binding.modbus.sunspec,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,88
github.com/openhab/openhab-addons:org.openhab.binding.monopriceaudio,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,88
github.com/openhab/openhab-addons:org.openhab.binding.mpd,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,88
github.com/openhab/openhab-addons:org.openhab.binding.mqtt,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,89
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.espmilighthub,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,89
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.generic,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,90
github.com/openhab/openhab-addons:org.openhab.transform.jinja,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,90
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.homeassistant,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,90
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.homie,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,91
github.com/openhab/openhab-addons:org.openhab.binding.mycroft,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,91
github.com/openhab/openhab-addons:org.openhab.binding.mybmw,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,91
github.com/openhab/openhab-addons:org.openhab.binding.mynice,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,92
github.com/openhab/openhab-addons:org.openhab.binding.mystrom,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,92
github.com/openhab/openhab-addons:org.openhab.binding.nanoleaf,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,92
github.com/openhab/openhab-addons:org.openhab.binding.neato,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,93
github.com/openhab/openhab-addons:org.openhab.binding.neeo,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,93
github.com/openhab/openhab-addons:org.openhab.binding.neohub,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,93
github.com/openhab/openhab-addons:org.openhab.binding.nest,4d7864ba1fbde0044c84c32b0d6ddaf0b8461edc,T,0,0,0,0,0,94
